order_depot_id,order_id,security_id,limit_price,order_side,order_start_date,order_end_date
GS39P4,958266,PN7254132941,   7.318740,S,2022-08-16,2022-09-27
YT79M2,922913,ME2702573916,  83.059155,S,2022-08-09,2022-09-03
KY03W0,980495,KN4331167638,  56.068175,S,2022-08-14,2022-09-15
HR43E0,471193,RQ4427597348,   4.266940,S,2022-08-22,2022-09-16
TN43I8,805829,GW7331008894,  97.243295,S,2022-08-02,2022-09-21
YS58L1,636319,YF6908348955,  33.090385,B,2022-08-08,2022-09-27
MY02G8,452096,SK0428048978,  59.968150,S,2022-08-14,2022-09-20
HW86G2,690399,UD6008028120,  62.279500,S,2022-08-31,2022-09-29
HH33U2,568372,YA8420174859,  96.492595,B,2022-08-31,2022-09-26
UV22O7,597310,DJ9638650640,  55.560880,B,2022-08-09,2022-09-03
VX96Q8,841794,CN8278547086,  58.429350,B,2022-08-21,2022-09-16
JE49X4,211447,XI4548743301,  75.323680,S,2022-08-28,2022-09-25
ZE13I6,377107,DI2907665103,  86.428150,B,2022-08-04,2022-09-03
MJ44R7,102538,PY1800179812,  37.519500,S,2022-08-29,2022-09-11
AA56K1,84551,CB1735383821,   1.694430,B,2022-08-20,2022-09-16
PK77A5,550302,TT6233578449,  84.977250,S,2022-08-13,2022-09-19
GT40V0,936342,IE3469217585, 101.146765,B,2022-08-02,2022-09-22
XO50Z7,364357,HB1067465130,  19.693550,S,2022-08-15,2022-09-12
TP94J7,254617,EM5510279450,  70.878280,B,2022-08-12,2022-09-02
GQ41T5,52983,UJ7105003610,   3.673550,B,2022-08-10,2022-09-30
LQ99B8,971353,JK4277625898,  25.692955,S,2022-08-16,2022-09-23
XQ01A8,534410,NA7805000736,  53.885790,S,2022-08-22,2022-09-24
ME73X0,382232,ML9411042295,  77.242405,B,2022-08-20,2022-09-18
AW94T6,841108,ZF0077100101,  88.704150,S,2022-08-25,2022-09-18
MM63B8,258782,WB2370199283,  11.736095,S,2022-08-03,2022-09-08
PS11C4,961247,GM2680955764,  45.815340,B,2022-08-27,2022-09-08
GJ60Y8,662529,KI1647282692,  27.879465,S,2022-08-07,2022-09-23
QA56L0,734772,VD8108576354,  58.581570,B,2022-08-15,2022-09-22
CQ10V9,371526,CY0198710067,   4.717950,B,2022-08-19,2022-09-26
NW62S9,89177,AT9361320107,  54.331950,S,2022-08-28,2022-09-16
PS90T8,489414,RD9788375678,  48.897150,S,2022-08-06,2022-09-16
GB97L0,964143,JD0452888295,  59.295040,S,2022-08-15,2022-09-17
YX64Z0,481479,OQ5201873050,  37.399165,B,2022-08-04,2022-09-22
FS30S3,196412,WX8601881508,  72.247165,B,2022-08-08,2022-09-20
CV69J8,879838,RD6044285832,  92.902145,S,2022-08-23,2022-09-07
CJ83E3,70421,TF3810224133,  84.740520,S,2022-08-13,2022-09-03
NW62J4,927240,EI2620833218,  20.914120,S,2022-08-12,2022-09-02
XW82L1,680671,FJ1103437550,  14.239870,B,2022-08-26,2022-09-19
JN92M5,147663,GR8489847973,  45.902285,B,2022-08-23,2022-09-10
EF70N0,332474,DO5672887962,  75.741340,S,2022-08-05,2022-09-29
VD23P6,65569,FJ6685522546,  87.205005,S,2022-08-09,2022-09-15
QP11T7,280569,MG3138820432,  69.271350,S,2022-08-29,2022-09-13
ZJ01N5,197266,OF6040408056,  70.953445,B,2022-08-31,2022-09-11
SK17A3,705959,OB2480688174,  33.400255,B,2022-08-30,2022-09-29
CZ83E6,275665,OU5354865424,  45.625560,B,2022-08-14,2022-09-26
JP80T0,935346,ON2269798908,  95.247245,S,2022-08-31,2022-09-16
RB46K2,280048,RI9828257889,  12.412865,S,2022-08-17,2022-09-27
ZU53Q8,432224,RV2611285255,  88.344685,S,2022-08-23,2022-09-04
BP55U9,272356,XV6982524570,  14.470415,B,2022-08-28,2022-09-09
MX48B2,327028,EO1889499148,  60.294965,B,2022-08-23,2022-09-11
RW15E3,30436,UE2687614415,  64.489165,B,2022-08-14,2022-09-26
ID34D0,938682,AW9743575652,  75.944155,S,2022-08-24,2022-09-12
PO52W8,745030,YJ9863584982,  82.436935,S,2022-08-16,2022-09-02
FB60W0,469871,RG3649530478,  50.943695,S,2022-08-11,2022-09-24
KN26A8,661427,VY0376361457,   1.416515,S,2022-08-18,2022-09-23
DP81P7,248500,OU5889913214,  12.753105,B,2022-08-27,2022-09-04
DI76R7,659138,ZR3595219772,  90.248045,S,2022-08-22,2022-09-02
OS00P6,772,YP4542093992,  85.844500,S,2022-08-06,2022-09-06
FO87S1,694466,QZ3282600103,  49.961970,S,2022-08-04,2022-09-05
HE74G7,395463,LI4967200441,  25.268570,B,2022-08-07,2022-09-23
JN84F2,997876,JL6184568589,  24.043560,B,2022-08-30,2022-09-09
CS13C4,18673,WP9057464345,  31.913800,B,2022-08-26,2022-09-13
MS01M8,269672,QJ4785316574,  66.261485,B,2022-08-06,2022-09-10
SX42T0,82855,JO8149252893,  83.963600,B,2022-08-31,2022-09-30
OD95W4,773771,EL1335794380,   2.187600,S,2022-08-28,2022-09-07
QP19N0,360833,VE0583952108,  68.590650,B,2022-08-19,2022-09-14
PE24M7,369387,QA7673893162,   4.912405,B,2022-08-27,2022-09-19
WI42N1,135688,ZZ5942235578,  30.653740,S,2022-08-16,2022-09-14
AI10H0,461967,EL9274321736,  46.513305,B,2022-08-25,2022-09-14
MR60P2,129936,ZF4451230440,  87.834480,S,2022-08-30,2022-09-02
BX25O5,571761,IG4967931753,  95.917455,S,2022-08-30,2022-09-17
SC42F1,879205,FL7981509085,  68.015040,B,2022-08-09,2022-09-19
RG34D6,927861,YJ3056696497,  65.697780,B,2022-08-15,2022-09-04
JN07Y4,955241,SL9545399169,  54.727745,S,2022-08-17,2022-09-08
PT10O3,131416,TD1703001604,   5.247615,S,2022-08-21,2022-09-06
FT57Y5,371432,BJ8707655965,  36.414410,B,2022-08-07,2022-09-28
SF61S9,902322,OU9969850122,   4.372620,S,2022-08-02,2022-09-29
YE30N7,95237,MJ5841897078,  72.829360,B,2022-08-22,2022-09-08
UD31H0,998445,SW1598535226,  18.934170,S,2022-08-26,2022-09-16
GM01Y3,834337,QH8048213257,  42.573995,S,2022-08-17,2022-09-02
PB81J3,761454,IT1392872511,  88.372145,B,2022-08-18,2022-09-10
MB23Q4,435743,TX1111791477,  15.569550,B,2022-08-16,2022-09-08
OH45Z8,973569,JC8954978418,  72.234385,S,2022-08-19,2022-09-16
GK07E0,103539,VB3293487514,  50.402280,S,2022-08-14,2022-09-14
YS45F6,610842,ZK7661293721,  32.879135,B,2022-08-26,2022-09-13
YH69R3,513100,RS5271602534,  12.484710,S,2022-08-11,2022-09-12
PH76R5,6053,PT4773821685,  31.421720,B,2022-08-17,2022-09-24
GN73K1,677075,KT9790159134,  85.018660,B,2022-08-28,2022-09-18
PN85W8,637508,YA2299128964,   7.295950,B,2022-08-19,2022-09-02
YH65Q9,25087,HB8010503387,  18.481500,S,2022-08-18,2022-09-14
IH31W7,611021,ID0902456266,  28.951355,S,2022-08-05,2022-09-15
YC64U8,500861,RF0852290315,  34.189830,S,2022-08-20,2022-09-08
HD59H5,11868,DY1594685463,  58.795500,B,2022-08-30,2022-09-02
BZ98U3,912429,AX2434227953,  59.747820,B,2022-08-28,2022-09-24
TS48O0,305264,WY5967967372,   7.380340,S,2022-08-31,2022-09-25
WK71S0,350580,FR4154667854,  77.902520,S,2022-08-10,2022-09-09
SR41N2,549947,WL5855857283,  93.847355,B,2022-08-18,2022-09-03
FB34G8,159278,QA7777449773,  94.263190,S,2022-08-02,2022-09-04
IJ39O4,276698,SI7304271866,   8.382050,S,2022-08-26,2022-09-24
RW81H0,434073,TL7608278916,  59.769510,S,2022-08-04,2022-09-18
UT16X2,360234,UR6517866998,  16.384820,S,2022-08-19,2022-09-09
GC96O0,779232,DU6642470342,  66.131415,S,2022-08-23,2022-09-17
ZA61O6,409500,MN2419045275,  83.125790,S,2022-08-05,2022-09-17
WN22G6,762322,GC4753185150,   5.648485,B,2022-08-07,2022-09-08
LU33P2,167564,JW9184139702,  37.053700,S,2022-08-02,2022-09-18
UU80F7,114447,YS2783282445,  80.079810,S,2022-08-14,2022-09-28
QT86H6,601300,EG8414390506,  24.253210,B,2022-08-26,2022-09-20
TV49V8,254041,KB7656130652,  44.769520,B,2022-08-27,2022-09-21
LJ81G9,388866,QT9981328875,  68.852925,B,2022-08-02,2022-09-27
QQ60D6,760769,SV5852371328,  61.528885,B,2022-08-25,2022-09-24
PP91M3,28929,VZ4611408155,   1.901800,S,2022-08-14,2022-09-26
UN10T0,878743,GT9455563010,  54.899315,B,2022-08-20,2022-09-21
UD74X3,998622,QE5236791039,  82.876900,B,2022-08-02,2022-09-22
QT11Z2,417910,PO9943848586,  37.300295,B,2022-08-24,2022-09-11
TB52S1,391201,AJ8439496955,  68.825555,S,2022-08-18,2022-09-22
PD35Q9,323893,IG1287852842,  48.046655,S,2022-08-08,2022-09-09
WS28G6,735552,GC2657004706,   1.209525,S,2022-08-08,2022-09-26
SN15K9,333516,DG1606974545,  86.971280,S,2022-08-22,2022-09-23
ZY80Z5,57981,QZ7867292322,  34.469450,S,2022-08-19,2022-09-16
IL64L7,473827,EM0940055664,  44.176320,S,2022-08-26,2022-09-26
YC04U9,168681,RS6441323292,  41.326850,S,2022-08-16,2022-09-20
JI72T6,13489,IS8085823810, 102.147855,B,2022-08-29,2022-09-09
PM09J1,367244,UD9902368639,  23.594440,S,2022-08-28,2022-09-06
QJ09F8,956797,QT3107989795,  27.972200,B,2022-08-20,2022-09-02
LP09J8,618140,OQ3057084290,  60.240215,B,2022-08-25,2022-09-27
UX76P7,137434,CK3553743955,  42.361400,B,2022-08-12,2022-09-07
CF17Y7,798431,CT6908473778,   1.552680,B,2022-08-02,2022-09-19
XK27G1,679224,MO4660207315,  87.305475,B,2022-08-20,2022-09-02
CV50U2,389678,RP7247343027,  82.642050,S,2022-08-07,2022-09-23
AP11Y4,898661,EN2142658019,  55.732215,B,2022-08-22,2022-09-25
BS00W7,668341,JV2735374318,  70.060155,S,2022-08-16,2022-09-26
ZM93H3,8404,QT7716930057,  31.646005,B,2022-08-15,2022-09-13
RT69Y7,250045,SW1581787720,  61.336835,S,2022-08-07,2022-09-03
RD59S3,73016,IB6449535100,  98.356655,B,2022-08-18,2022-09-07
ME16B3,506266,LQ0645622875,  14.047400,B,2022-08-21,2022-09-24
BJ43Q8,100503,OS7890264566,  28.371025,B,2022-08-02,2022-09-22
OQ13K0,965821,HN0115911535,  66.394285,S,2022-08-07,2022-09-02
ID32H1,553243,ZS9211517303,  64.038850,S,2022-08-29,2022-09-13
UM40S2,292945,TW1688435577,  63.554180,S,2022-08-12,2022-09-25
AQ41A1,747055,UU9045711824,  22.448125,S,2022-08-29,2022-09-19
SD29H0,106265,QQ5085219536,  36.072230,S,2022-08-24,2022-09-10
HM27E6,989021,SZ7011730254,  78.605770,B,2022-08-13,2022-09-05
NE51J7,862816,HC4514248123,  16.776010,S,2022-08-26,2022-09-24
AC73G7,613100,IP9270544772,  94.151545,S,2022-08-02,2022-09-21
BQ80V2,21005,AR7613561213,  26.573745,S,2022-08-18,2022-09-13
EG81I5,988985,VL8797884391,  12.917880,S,2022-08-11,2022-09-08
NJ90H0,902251,ML4658925036,  73.592975,S,2022-08-26,2022-09-23
XH98N6,837157,VQ2516473849,  67.346950,S,2022-08-03,2022-09-18
PP07C3,749061,UD1178629548,   4.339935,B,2022-08-24,2022-09-25
JU96J0,954758,XW6131504627,  34.643710,B,2022-08-21,2022-09-23
QV97X0,892164,YQ7248670693,   3.841400,B,2022-08-06,2022-09-25
FM01T5,837595,BB4059863943,   2.387485,S,2022-08-26,2022-09-23
HY23Q7,107,KM1335219179,  84.149265,B,2022-08-29,2022-09-02
PK22P6,697934,GZ0169747487,   5.685020,S,2022-08-11,2022-09-18
DW02E0,820011,RH7457665189,  53.065250,B,2022-08-31,2022-09-05
NX62O6,718510,II0303244765,  46.510245,S,2022-08-08,2022-09-02
XG18H5,16095,ZA1421447123,  27.619300,S,2022-08-17,2022-09-30
LR57H5,175397,DP7016264597,  46.903750,S,2022-08-15,2022-09-21
VX27F2,772139,OS3017101579,  78.311220,B,2022-08-18,2022-09-14
LV19L7,703482,FJ7094666457,  23.120310,B,2022-08-30,2022-09-18
TH83I3,983344,JR3025346139,  37.277190,S,2022-08-25,2022-09-23
BG25J0,277444,RO0496931152,  69.284755,S,2022-08-25,2022-09-19
CG21H6,537975,EX3331715236,  43.406670,B,2022-08-25,2022-09-12
TC10J9,53180,TF5565432685,  12.909750,S,2022-08-25,2022-09-16
LN99M4,824165,ER1789491400,  77.744390,B,2022-08-25,2022-09-17
YV97Y7,666273,TD5329975902,  17.714745,S,2022-08-19,2022-09-10
SI51Y9,595081,TN3660267557,  19.393135,S,2022-08-13,2022-09-15
WU73P2,197374,UP2127637709,  73.924360,S,2022-08-31,2022-09-15
DT68L4,995128,TT7308046268,  90.369500,B,2022-08-07,2022-09-08
BK71D2,627812,OO6991752379,  48.778025,S,2022-08-22,2022-09-21
HQ65M1,747477,SH5515727129,  84.967585,S,2022-08-30,2022-09-13
HY65B6,594082,TW2951224614,  98.218505,S,2022-08-10,2022-09-12
UM43F7,401076,JK6535340629,  17.502635,B,2022-08-25,2022-09-27
VB51R1,934681,MF0581452150,  76.129000,B,2022-08-06,2022-09-24
JV46N3,642469,BQ5098120186,  55.479550,B,2022-08-13,2022-09-20
JE58F3,726256,JM5111811182,  88.914745,B,2022-08-19,2022-09-11
JB39I9,795391,NW5346169511,  43.356625,S,2022-08-22,2022-09-25
OF57V8,369801,WR4942488049,  70.986870,B,2022-08-05,2022-09-04
TX28F6,828669,SG7224696496,  57.666505,S,2022-08-30,2022-09-27
BO95H3,767229,PD0448992868,  72.901630,S,2022-08-25,2022-09-13
VN53C0,515286,OU6966840786,  58.245740,S,2022-08-25,2022-09-15
DQ68V0,243952,YW6836677170,  63.396105,S,2022-08-31,2022-09-18
IW14V0,899149,DD0643171125,  14.416030,B,2022-08-03,2022-09-22
PA69O0,161610,XN1163959247,  17.452000,S,2022-08-03,2022-09-27
HC81P7,429377,MU4210079026,  38.256400,S,2022-08-07,2022-09-15
KM47K8,591757,YN1352520615,  31.414230,B,2022-08-05,2022-09-18
AI61K7,8989,AZ7474681650,   0.705735,S,2022-08-11,2022-09-12
VQ25I7,847204,QP8947280135,  74.120600,B,2022-08-02,2022-09-03
EB57W8,28598,QK8916051283,  21.092170,B,2022-08-19,2022-09-06
AQ51I7,615961,NR1651434892,  79.133685,S,2022-08-29,2022-09-30
FL26V8,721233,PX4802499700,  64.670255,S,2022-08-17,2022-09-09
DL52S5,643367,AL6366559592,  20.233805,S,2022-08-24,2022-09-25
GG66I2,626460,ZE0968168255,  47.269365,B,2022-08-26,2022-09-06
LO78E4,328735,IP5834353170,  63.142950,S,2022-08-21,2022-09-10
NU57F7,714733,UQ9332457615,  29.571570,S,2022-08-25,2022-09-20
JA15I0,226559,CM7156991681,   3.214150,B,2022-08-14,2022-09-10
EI87L4,221595,FW9724549285,  17.254030,S,2022-08-16,2022-09-29
EB94S0,641507,XG2663510654,  54.453150,B,2022-08-11,2022-09-10
KO57C5,107193,YG1983327361,  11.707700,B,2022-08-05,2022-09-22
OT19M2,825887,QH4372149175,  60.803340,B,2022-08-07,2022-09-05
OH81U3,398856,FJ2272366902,  18.993060,S,2022-08-21,2022-09-27
OU31Q3,229149,ZQ8265624984,  41.295860,S,2022-08-06,2022-09-15
ZR53U4,2588,AC3963244753,  92.572500,B,2022-08-25,2022-09-23
TZ54V4,723010,BG6995037448,  43.018260,S,2022-08-06,2022-09-03
WH64E9,211002,NT9310062212,  17.214765,S,2022-08-09,2022-09-21
FM43B2,740979,DX3816056068,  83.644195,S,2022-08-05,2022-09-27
JZ37P7,619086,PB6612275189,  94.404335,S,2022-08-17,2022-09-05
EL27S3,737142,YP2823583513,  12.506285,B,2022-08-08,2022-09-02
TW83C3,246847,MM7252950670,  61.189440,S,2022-08-20,2022-09-10
JS17A1,785982,YC2679584376,  87.451810,S,2022-08-09,2022-09-06
XS56V8,116905,HJ0234674318,  60.375950,S,2022-08-31,2022-09-11
IL11L1,460151,EJ9507414949,   6.950830,B,2022-08-15,2022-09-29
BL78X8,404211,ZG0636204282,   5.531220,B,2022-08-04,2022-09-26
SP42V3,452781,OR1982313869,  29.579065,S,2022-08-13,2022-09-08
RU12H5,909806,IQ3319730488,  13.545750,S,2022-08-19,2022-09-21
DQ85U2,825038,AW6297226028,  90.960515,B,2022-08-27,2022-09-25
OV38V4,206266,ZL3123786667,  29.045195,S,2022-08-28,2022-09-03
QG05A2,819167,RY6135926239,  92.592875,S,2022-08-16,2022-09-11
LB11A0,308543,UO1789478146,  23.479400,B,2022-08-04,2022-09-04
QE37V0,972347,UN4908357373,  32.944620,B,2022-08-13,2022-09-06
QZ22G0,889310,HV1534926018,  26.760450,B,2022-08-17,2022-09-26
HZ29J6,426391,LU6024278741,  73.979675,S,2022-08-19,2022-09-02
AZ94J8,76422,ND3587199032,  30.272930,B,2022-08-08,2022-09-30
LS53T3,972963,JH7512819046, 101.235525,B,2022-08-26,2022-09-12
XZ96Z7,550499,IN7074101787,  46.352005,B,2022-08-12,2022-09-11
OU47Z5,233185,QV7184429523,  42.524560,B,2022-08-19,2022-09-21
YS04X3,374158,ZM2333056769,  58.243800,S,2022-08-02,2022-09-02
PX75Q3,752524,NZ3327332432,  73.141300,S,2022-08-04,2022-09-27
FJ60A0,3720,HS6096748097,  76.063610,B,2022-08-12,2022-09-07
WI62V3,271399,SF1141256896,  64.578305,S,2022-08-18,2022-09-13
HC14P1,228704,AN4138153460,  56.247055,S,2022-08-11,2022-09-20
ZF42B1,784191,GR2312211756,  29.712470,B,2022-08-05,2022-09-18
AI05P6,80935,YK3657864720,  57.387990,S,2022-08-24,2022-09-17
NA23U2,3188,JE9149857313,  26.440575,S,2022-08-09,2022-09-22
VW41U8,717527,RC2309667570,  61.662880,S,2022-08-20,2022-09-04
FN10Y9,295707,UQ5775076261,  61.064230,B,2022-08-12,2022-09-21
NP73S6,390487,DK5532759555,  28.770850,B,2022-08-29,2022-09-21
JP85A3,641975,RK2765102979,  82.143165,B,2022-08-18,2022-09-21
JX67H9,475522,QW9627728010,  38.497325,S,2022-08-08,2022-09-15
OK94O5,51137,IS1403572755,  84.522050,S,2022-08-19,2022-09-04
CQ74J0,140031,XE0126693560,  42.390545,B,2022-08-23,2022-09-23
CT44T3,783837,OA3377974769,  43.453385,B,2022-08-14,2022-09-16
MW42Y0,922006,HX2799535190,  32.811675,S,2022-08-22,2022-09-28
ZU46T0,127838,IM7000459619,  16.920185,S,2022-08-06,2022-09-04
OT36Z8,984518,TJ5088997666,  77.474500,S,2022-08-17,2022-09-16
XD70T8,762629,TQ4605310842,  40.012700,B,2022-08-23,2022-09-19
NI82Z2,238676,PI3877969497,  37.177695,B,2022-08-04,2022-09-26
VC50C4,938188,OO2345549503,  74.843710,S,2022-08-25,2022-09-05
GP84W6,997814,FS1408448960,  12.758525,B,2022-08-05,2022-09-23
TR81U4,114566,GH2885316676,   3.222285,S,2022-08-24,2022-09-08
CO96T9,51706,IJ9717585544,  88.535050,S,2022-08-20,2022-09-13
XX79O9,11787,BI8934223690,  57.529675,B,2022-08-27,2022-09-06
JA16P3,627399,EE3916235221,  61.354440,B,2022-08-07,2022-09-14
BY72A3,568230,FL9152872584,  65.986885,S,2022-08-16,2022-09-09
NK32P1,394777,NG8082997136,  69.221775,B,2022-08-10,2022-09-05
IM90A4,18397,UN7559822178,  78.993715,B,2022-08-27,2022-09-18
XD03Q3,882062,IW0178376392,  85.872265,S,2022-08-28,2022-09-21
ED41J2,542903,UI1227423859,  65.242980,B,2022-08-19,2022-09-23
RI15G4,879790,BV9598093811,   1.555525,B,2022-08-03,2022-09-25
WH83T9,13853,BE1002570312,  40.314805,S,2022-08-15,2022-09-13
GB23K4,104286,ES1686353287,  41.763650,S,2022-08-16,2022-09-19
DO25J9,95335,BA7456129172,  66.154755,S,2022-08-03,2022-09-07
ZL08K6,884661,BR6416910186,  82.960845,B,2022-08-24,2022-09-26
PM84K4,474207,TE9297442013,  79.770320,S,2022-08-31,2022-09-12
PT58R3,428664,MJ0184891831,   6.953260,B,2022-08-08,2022-09-23
LW45K6,617459,JD6749407361,   5.781220,S,2022-08-19,2022-09-28
KQ47N8,597813,HG0458302099,  63.313750,S,2022-08-02,2022-09-29
BC28I5,529212,DO1045763817,  13.185940,S,2022-08-15,2022-09-25
VU13U2,637527,SO1418050960,  48.442250,S,2022-08-15,2022-09-07
JN66K5,124091,CO5606992157,  91.911175,S,2022-08-16,2022-09-24
JZ01R6,199475,KP9267692769,  68.297250,S,2022-08-30,2022-09-26
FR74C7,273499,VA7547186853,  44.217675,S,2022-08-11,2022-09-26
RF83W5,56831,AV7276660732,  28.059210,S,2022-08-20,2022-09-15
IF77I7,492351,JP2720510379,  59.756685,B,2022-08-30,2022-09-20
MM54S3,789144,QS1031554891,  33.892280,S,2022-08-28,2022-09-08
LF91J2,434401,UI2361148292,  89.285500,S,2022-08-29,2022-09-28
GM79U5,876436,LM9118170993,  25.652680,B,2022-08-19,2022-09-24
JN89R7,409679,SW4795128421,  77.606470,B,2022-08-28,2022-09-12
BH22G1,518499,AR7956362431,   9.012945,S,2022-08-07,2022-09-02
XE58Y1,92702,RP8574951292,  43.691480,S,2022-08-18,2022-09-25
HL05K9,523146,FZ3226833748,  99.033785,B,2022-08-08,2022-09-28
OD53K7,504677,YK2637222627,  13.584675,S,2022-08-18,2022-09-18
XH31X4,141247,DQ0821969882,  63.605215,B,2022-08-12,2022-09-15
KQ77H0,599946,ZZ1806741867,  41.808815,S,2022-08-03,2022-09-21
GK62J5,58663,IU1868800404,  18.770160,B,2022-08-28,2022-09-03
UR64H5,237577,YY0290515296,  13.105280,S,2022-08-23,2022-09-13
SL60I7,647578,OW4279306862,  90.252710,S,2022-08-31,2022-09-21
DT61Z0,312304,IO2256781982,  10.446840,B,2022-08-28,2022-09-22
QM23W8,972135,AZ4777674678,  74.327160,B,2022-08-22,2022-09-04
TM10M4,970559,NC0852875893,  61.080035,S,2022-08-19,2022-09-22
GJ29F8,948053,YA8827690183,  18.385860,S,2022-08-06,2022-09-29
GU17P3,701139,CL9495516325,  42.021115,S,2022-08-09,2022-09-16
GO39M0,24146,LI4046270820,  31.377990,S,2022-08-29,2022-09-25
FJ37Z6,350799,KZ0561649361,  38.694070,B,2022-08-11,2022-09-26
NW71X6,801147,UK3166444289,  36.007860,S,2022-08-29,2022-09-30
EY86X5,537759,PB1611080976,  77.063135,S,2022-08-27,2022-09-22
UV94I7,103907,TG8692672612,  50.696030,S,2022-08-19,2022-09-18
QI77B1,428781,BN8899983338,  25.708215,B,2022-08-13,2022-09-29
JV62L6,804433,EG5501014897,  97.754175,B,2022-08-10,2022-09-20
FJ51I7,679410,CJ5348459388,  52.499495,S,2022-08-20,2022-09-17
CU76I4,96555,XG4584021389,  14.238350,S,2022-08-12,2022-09-03
LP86K3,569869,WO5641524482,   9.732560,B,2022-08-31,2022-09-05
WW66M2,346427,JW2161956484,  80.534785,B,2022-08-28,2022-09-24
KF38I8,65085,MH1428216726,  61.385775,B,2022-08-09,2022-09-12
YH96T1,403222,AZ6148874114,  13.596345,S,2022-08-23,2022-09-25
EJ77E3,45174,YI4380981105,  76.526450,S,2022-08-14,2022-09-20
UQ33H9,765490,ZD6069256031,  86.436085,S,2022-08-14,2022-09-27
BZ38G4,745449,FB2061076566,  70.127065,B,2022-08-17,2022-09-03
MV06J3,210515,HL2067632504,  93.699695,B,2022-08-20,2022-09-06
EW26O5,920924,AI4466477551,  23.376805,B,2022-08-28,2022-09-06
SP58T9,527562,BW1798196218,  57.623315,B,2022-08-06,2022-09-12
KI01Y8,156038,WT1012337643,  90.292100,S,2022-08-25,2022-09-15
AA16T6,309044,OX0020085118,   5.579175,S,2022-08-31,2022-09-22
MW35N7,381922,NU2679768557,  45.274685,S,2022-08-16,2022-09-22
DO70R8,582429,UA4022731622,   8.000875,S,2022-08-03,2022-09-25
IJ45S0,619800,JI0654725974,   5.901285,B,2022-08-03,2022-09-29
LU94G9,828009,CP7237839443,  12.628415,S,2022-08-17,2022-09-06
GD16Y0,581411,WT1247110774,  57.873420,S,2022-08-28,2022-09-13
HF58P2,185400,BI4198572412,  13.286875,B,2022-08-12,2022-09-11
AT19B9,839942,MO4776252999,  61.129390,S,2022-08-28,2022-09-20
UW64F3,861792,JR2987639320,  90.873925,S,2022-08-29,2022-09-20
GE74J8,91154,WT8536379795,  68.460670,S,2022-08-18,2022-09-17
WJ63O3,720740,RI8355774175,  30.366020,S,2022-08-20,2022-09-26
LZ62Q6,619336,FL7926434184,  29.433880,B,2022-08-04,2022-09-21
PS83H1,705696,AE5183257948,   9.790950,S,2022-08-29,2022-09-18
IA26V1,819438,WC0107124207,  30.663115,B,2022-08-10,2022-09-07
HJ40E9,59002,XU2268087163,  66.942415,S,2022-08-15,2022-09-05
ZP72R9,350927,GE2397024646,  51.837090,S,2022-08-11,2022-09-24
PH97Z2,330670,ZV7427843609,   6.346985,S,2022-08-31,2022-09-20
LU93M3,127618,RD8904572644,  68.626500,B,2022-08-15,2022-09-17
TG07Z7,299965,UF9186061979,  39.140315,S,2022-08-30,2022-09-29
GF89X6,580618,IB9490349876,  88.907350,B,2022-08-23,2022-09-21
PH92N1,749521,XR6143124655,   0.937070,S,2022-08-11,2022-09-18
OW62F0,452585,HT0118081841,  75.025365,B,2022-08-20,2022-09-21
FY93N9,824317,WL6117786244,  25.653070,B,2022-08-20,2022-09-02
OE60B8,400293,SI0040581416,   6.117915,B,2022-08-10,2022-09-06
VR37H2,232057,VF2254633347,  15.689700,S,2022-08-15,2022-09-17
RJ32C6,293489,GF8749921309,  13.166750,S,2022-08-15,2022-09-18
LM35M1,381136,TI8705592826,  97.972950,S,2022-08-05,2022-09-20
QF91C7,190553,WR5652037227,  42.061320,B,2022-08-30,2022-09-23
NC91M1,241006,GC5832933731,  77.070785,S,2022-08-19,2022-09-21
XU36J2,754040,YC7908559415,  79.580215,S,2022-08-29,2022-09-19
XM13C8,850542,KH4116501509, 100.167810,B,2022-08-28,2022-09-09
BG65E8,283702,MB0517680275,  70.688965,S,2022-08-25,2022-09-09
NB18M5,742738,AG9204105676,  72.387190,S,2022-08-18,2022-09-06
EP28L4,247634,YY2815655773,  67.613250,B,2022-08-19,2022-09-24
UT12V7,670922,KK4298428316,  80.564025,B,2022-08-08,2022-09-23
CI66R4,436540,JI6569897951,  67.093960,B,2022-08-08,2022-09-26
ZW36D5,938749,XH6555216505,  11.077615,S,2022-08-06,2022-09-13
FN34Z1,596686,BC9240063432,  84.218285,B,2022-08-28,2022-09-14
LF34C4,77664,UJ8831256041,  48.384570,S,2022-08-24,2022-09-20
RD45U9,33396,ZU2500288104,  18.751985,B,2022-08-21,2022-09-17
BN01G7,86654,TM9181977728, 103.603780,S,2022-08-19,2022-09-18
